0.375,0.599330357,postive,0.75,1
0.177555556,0.616765432,postive,0.5,1
-0.216666667,0.555555556,negative,0,-1
0.401851852,0.527513228,postive,0.75,1
-0.390625,0.95,negative,0,-1
0.325,0.533333333,postive,0.75,1
0.6,0.616666667,postive,1,1
-0.341481481,0.454074074,negative,0.25,-1
0.411904762,0.607142857,postive,1,1
0.125,0.465,postive,0.5,1
0.701666667,0.79,postive,1,1
0.20297619,0.532142857,postive,0.75,1
0.2,0.416666667,postive,0.5,1
0.377777778,0.833333333,postive,0.5,1
-0.305555556,0.416666667,negative,0,-1
0.285,0.501666667,postive,0.5,1
0.412878788,0.710290404,postive,0.75,1
-0.163257576,0.366287879,negative,0.25,-1
0.272581454,0.521466165,postive,0.75,1
0.316111111,0.58,postive,1,1
-0.033890993,0.398063973,negative,1,-1
0.03474026,0.372263451,postive,1,1
0.234090909,0.519114219,postive,0.5,1
0.22972028,0.631410256,postive,1,1
-0.008373397,0.496554487,negative,0,-1
0.004401709,0.52965812,postive,0,1
0.261538462,0.68021978,postive,0.5,1
0.5,0.533333333,postive,0.25,1
0.096237374,0.474848485,postive,0.75,1
0,1,neutral,1,0
0.425,0.8,postive,1,1
0.176666667,0.388333333,postive,0.5,1
0.16,0.28,postive,1,1
0.216666667,0.466666667,postive,0.75,1
0.4,0.425,postive,0.25,1
0.066666667,0.616666667,postive,0,1
0.162857143,0.545595238,postive,0.25,1
0.095555556,0.412222222,postive,1,1
0.033333333,0.460714286,postive,0.75,1
-0.1,0.532407407,negative,0.25,-1
0.73828125,0.675,postive,1,1
0.6,0.6125,postive,0.75,1
-0.038888889,0.594444444,negative,0.5,-1
0.05,0.30625,postive,0,1
0.163537549,0.49983531,postive,1,1
0.0078125,0.416666667,postive,0.5,1
0.190575397,0.545238095,postive,0.5,1
0.116666667,0.39691358,postive,0,1
0.39375,0.75,postive,0.25,1
0.31875,0.675,postive,0.25,1
0.148051948,0.557792208,postive,0,1
-0.005078125,0.659166667,negative,0,-1
0.178282828,0.506313131,postive,1,1
-0.0175,0.266666667,negative,0,-1
0.375,0.3,postive,0.5,1
0.7,0.6,postive,0.75,1
0.163888889,0.461111111,postive,0,1
0.0375,0.380769231,postive,0.75,1
0.125,0.333333333,postive,0,1
0.120879121,0.513186813,postive,0.5,1
0.58,0.58,postive,0.25,1
0.23125,0.35625,postive,0.25,1
0.2125,0.597222222,postive,0.5,1
0.266666667,0.510683761,postive,1,1
0.28125,0.45,postive,1,1
0.147222222,0.495833333,postive,0.5,1
0.284545455,0.604545455,postive,0.5,1
0.2,0.75,postive,0.75,1
1,0.875,postive,1,1
0.218055556,0.444444444,postive,1,1
0.299074074,0.540135328,postive,1,1
0.220833333,0.2,postive,1,1
0.0875,0.450641026,postive,0,1
0.3625,0.539285714,postive,1,1
0.246,0.586,postive,0.5,1
0.180357143,0.36984127,postive,0.25,1
0.052857143,0.661428571,postive,0,1
-0.012811943,0.422326203,negative,0.75,-1
-0.118872549,0.56127451,negative,0.25,-1
-0.040353535,0.524191919,negative,0.5,-1
0.213888889,0.438888889,postive,0.5,1
0.062,0.749333333,postive,0.75,1
-0.016666667,0.220833333,negative,0.75,-1
0.021420083,0.557947118,postive,0.25,1
0.090625,0.350892857,postive,0.75,1
0.3,0.55625,postive,1,1
0.307142857,0.503571429,postive,0.75,1
0.6875,0.875,postive,0.75,1
0.161904762,0.433333333,postive,0,1
0.036203704,0.594074074,postive,0.5,1
0.240625,0.6,postive,0.5,1
0.1025,0.4425,postive,0.75,1
-0.018614719,0.403030303,negative,0.25,-1
-0.027777778,0.616666667,negative,0.25,-1
-0.007407407,0.407407407,negative,0,-1
0.013286713,0.523776224,postive,0.25,1
-0.13,0.625,negative,0,-1
0.211111111,0.405555556,postive,0.25,1
-0.05625,0.518939394,negative,0.5,-1
-0.040638951,0.495238095,negative,1,-1
-0.091666667,0.43125,negative,0.25,-1
0.35,0.483333333,postive,0.75,1
0.408,0.524,postive,0.25,1
-0.04,0.606666667,negative,0.75,-1
0.158333333,0.341666667,postive,0,1
0.057986111,0.527777778,postive,1,1
-0.222222222,0.5,negative,0,-1
-0.079189342,0.318560091,negative,0.5,-1
-0.083333333,0.033333333,negative,0,-1
-0.065104167,0.480555556,negative,1,-1
-0.070555556,0.235972222,negative,0.5,-1
1,0.3,postive,1,1
-0.001010101,0.458585859,negative,1,-1
0.409375,0.4625,postive,0.5,1
0.611388889,0.577777778,postive,1,1
0.55,0.65,postive,1,1
0.458585859,0.664267677,postive,1,1
0.366190476,0.442486772,postive,0.75,1
0.2075,0.4975,postive,1,1
0.406972789,0.551530612,postive,1,1
0.320833333,0.645833333,postive,0.5,1
0.299074074,0.653703704,postive,1,1
0.152745098,0.647254902,postive,1,1
0.55,0.966666667,postive,1,1
0.013095238,0.434353741,postive,0.25,1
-0.113095238,0.6,negative,0.25,-1
0.171428571,0.464285714,postive,0.25,1
0.155248918,0.502435065,postive,0.75,1
0.21978022,0.573643024,postive,0.5,1
0.458333333,0.5,postive,0.75,1
0.076736111,0.361805556,postive,0.5,1
0.6,0.5,postive,0.75,1
0.016666667,0.52962963,postive,0,1
0.03452381,0.285714286,postive,0.25,1
0.405555556,0.5,postive,1,1
-0.05,0.4,negative,0.75,-1
0.208333333,0.266666667,postive,0.5,1
0.055429095,0.498329845,postive,0.25,1
-0.023452381,0.457142857,negative,0.25,-1
-0.05,0.3,negative,0,-1
-0.165909091,0.625,negative,0.25,-1
0.266886447,0.547582418,postive,0.75,1
-0.024074074,0.312962963,negative,0,-1
-0.1,0.75,negative,0.25,-1
0.153703704,0.412037037,postive,0.75,1
0.75,0.5,postive,1,1
-0.0375,0.6,negative,0.5,-1
0.2625,0.55,postive,1,1
0.423872727,0.606309091,postive,1,1
0.205555556,0.481944444,postive,1,1
0.062916667,0.340833333,postive,0.5,1
0.45,0.675,postive,0.5,1
0.4,0.375,postive,0.5,1
0.052777778,0.666666667,postive,0.25,1
-0.15,0.683333333,negative,0,-1
0,0,neutral,0,0
0.38877551,0.447959184,postive,0.5,1
0.4325,0.66375,postive,0.75,1
0.29,0.732962963,postive,0.25,1
0.25,0.25,postive,1,1
-0.07987013,0.341883117,negative,0.25,-1
0.098611111,0.494444444,postive,0.5,1
0.277248677,0.353439153,postive,0.75,1
0.33125,0.551388889,postive,1,1
0.286666667,0.5,postive,1,1
-0.044666667,0.66,negative,0.5,-1
0.3484375,0.5375,postive,1,1
0,0,neutral,0.75,0
0.245833333,0.324166667,postive,0.5,1
0.052717391,0.46763285,postive,0,1
0.0625,0.475892857,postive,0.5,1
0.290413059,0.571825397,postive,0.75,1
0.153349673,0.520424837,postive,0.25,1
0.1125,0.339583333,postive,0.25,1
0.25,0.25,postive,0,1
0.383333333,0.477083333,postive,0.75,1
-0.019047619,0.476190476,negative,0.25,-1
0.466666667,0.816666667,postive,0.5,1
0.223325893,0.589285714,postive,1,1
-0.00546875,0.420138889,negative,0,-1
-0.043650794,0.383862434,negative,0.5,-1
0.233333333,0.666666667,postive,1,1
0.18713474,0.807711039,postive,1,1
0.422222222,0.591666667,postive,1,1
-0.044897959,0.765306122,negative,0,-1
-0.275,0.480555556,negative,0,-1
0.114285714,0.621428571,postive,0.25,1
0.019444444,0.752777778,postive,0.5,1
0.1625,0.35,postive,0.25,1
-0.014166667,0.586388889,negative,0.25,-1
0.069047619,0.535714286,postive,0.75,1
0.472222222,0.438888889,postive,1,1
-0.166666667,0.65,negative,1,-1
0.085416667,0.655555556,postive,0.75,1
0.136538462,0.736538462,postive,1,1
0.4,0.55,postive,1,1
0.058506944,0.468518519,postive,1,1
-0.4215,0.707428571,negative,0.5,-1
0.042857143,0.842857143,postive,0.75,1
0.198076923,0.501282051,postive,1,1
0.75,0.4,postive,1,1
0.4,0.625,postive,1,1
0.074305556,0.456349206,postive,0.5,1
0.127280702,0.534874687,postive,1,1
0.36,0.56,postive,0.75,1
0.273333333,0.53875,postive,1,1
0.172115385,0.438461538,postive,1,1
-0.58,0.746666667,negative,0,-1
0.202153846,0.53008547,postive,0.25,1
0.508333333,0.758333333,postive,1,1
-0.225,0.358333333,negative,0.25,-1
0.618055556,0.578888889,postive,1,1
0.427777778,0.711111111,postive,0.5,1
0.038809524,0.408095238,postive,0.75,1
0.068055556,0.57037037,postive,0.25,1
0.311904762,0.503571429,postive,0.75,1
0.303888889,0.569206349,postive,0.25,1
0.322222222,0.525,postive,0.5,1
0.030113636,0.429705711,postive,0.25,1
0.007142857,0.554761905,postive,0.5,1
0.285472371,0.57745098,postive,0.5,1
0.380361305,0.518939394,postive,0.75,1
0.103125,0.49375,postive,1,1
0.228125,0.4875,postive,0.25,1
0.12773088,0.577409812,postive,0.75,1
0.114166667,0.494880952,postive,0.25,1
0.013570804,0.522880245,postive,0.5,1
-0.077020202,0.712962963,negative,0.5,-1
-0.059958791,0.522083686,negative,0.25,-1
0.125619835,0.513636364,postive,0.25,1
0.089583333,0.473397436,postive,0.5,1
0.036385281,0.533506494,postive,0.25,1
0.184722222,0.349305556,postive,0.25,1
-0.016666667,0.633333333,negative,0.5,-1
-0.059027778,0.491880342,negative,0.5,-1
0.442857143,0.642857143,postive,0.75,1
-0.069230769,0.467948718,negative,0.25,-1
0.504166667,0.595833333,postive,1,1
-0.183333333,0.416666667,negative,1,-1
0.475,0.6,postive,1,1
0.04015873,0.443531746,postive,0.5,1
0.229808287,0.566141002,postive,0.5,1
0.164197531,0.345061728,postive,0.25,1
0.230072464,0.487870945,postive,0.5,1
0.588095238,0.652380952,postive,1,1
0.340151515,0.575757576,postive,0.75,1
0.02493007,0.417202797,postive,0.25,1
0.38,0.49,postive,0.5,1
0.336111111,0.55547619,postive,0.5,1
0.39453125,0.472916667,postive,0.75,1
0.015737374,0.495512044,postive,0.25,1
0.371875,0.534375,postive,1,1
-0.3125,0.475,negative,0.25,-1
0.23219697,0.503156566,postive,0.75,1
0.8,0.75,postive,1,1
-0.112222222,0.668888889,negative,0.5,-1
0.015944056,0.453210956,postive,0.5,1
-0.045569639,0.489730478,negative,0,-1
0.35,0.622222222,postive,0.75,1
0.250312912,0.382444005,postive,0.5,1
0.180555556,0.354166667,postive,0.25,1
0.201190476,0.435714286,postive,0.5,1
-0.16,0.88,negative,1,-1
0.5,0.533333333,postive,0.75,1
0.205,0.538333333,postive,0.75,1
0.4125,0.684375,postive,0.75,1
0.01,0.21,postive,1,1
0.197222222,0.263888889,postive,1,1
-0.075,0.20625,negative,0,-1
0,0.3125,neutral,0.5,0
0.225,0.25625,postive,0.5,1
0.05,0.358333333,postive,0.75,1
0.147142857,0.299761905,postive,0.75,1
0.11875,0.68125,postive,1,1
0.065208333,0.448333333,postive,0.25,1
0.55,0.844444444,postive,1,1
0.030208333,0.15,postive,0.5,1
0.202631579,0.666666667,postive,0.75,1
-0.075,0.9,negative,0,-1
0.025,0.833333333,postive,0,1
-0.079242424,0.551111111,negative,0.25,-1
-0.161111111,0.6,negative,0,-1
-0.278541667,0.656736111,negative,0,-1
0.126388889,0.566666667,postive,0.25,1
0.159661596,0.538866843,postive,1,1
0.110714286,0.633333333,postive,0.25,1
0.187037037,0.538888889,postive,0.75,1
0.094871795,0.580769231,postive,0.25,1
0.17,0.551666667,postive,0.25,1
0.325297619,0.550297619,postive,0.5,1
0.25,0.597619048,postive,0.5,1
0.080555556,0.593333333,postive,0,1
-0.5,0.85,negative,0,-1
0.25,0.5,postive,0.5,1
0.105104167,0.515833333,postive,0,1
-0.065482456,0.636315789,negative,0,-1
0.091666667,0.95,postive,0,1
-0.369047619,0.689285714,negative,0,-1
0.246666667,0.573333333,postive,0,1
0.333333333,0.333333333,postive,0,1
-0.070075758,0.478787879,negative,0.75,-1
-0.14375,0.5875,negative,0,-1
-0.2,0.383333333,negative,0,-1
0.171590909,0.288636364,postive,0,1
0.041111111,0.414444444,postive,0.75,1
0.358571429,0.634285714,postive,1,1
0.080119048,0.308650794,postive,1,1
0.1890625,0.604166667,postive,0.75,1
-0.190738636,0.697121212,negative,0,-1
0.371527778,0.574826389,postive,0,1
0.015384615,0.625,postive,0,1
0.125,0.5,postive,1,1
0.086111111,0.245138889,postive,0.25,1
-0.073200758,0.524242424,negative,0,-1
0.25,0.75,postive,0,1
0.377142857,0.557142857,postive,0.75,1
0.096794872,0.502564103,postive,0.25,1
0.142063492,0.539285714,postive,0.25,1
0.096071429,0.451904762,postive,0,1
-0.188333333,0.615277778,negative,0,-1
0.052604167,0.495833333,postive,0.25,1
0.134646465,0.518686869,postive,0.5,1
0.028333333,0.5375,postive,0.25,1
0.25,0.333333333,postive,0.75,1
0.1,0.6375,postive,1,1
0.236574074,0.710648148,postive,0.5,1
0.075,0.567857143,postive,0.25,1
0.006666667,0.266296296,postive,1,1
0.186111111,0.622222222,postive,1,1
0.085996503,0.520899101,postive,0.5,1
0.217857143,0.51547619,postive,0.5,1
0.37875,0.798333333,postive,1,1
0.333333333,0.636666667,postive,0.5,1
-0.166666667,0.833333333,negative,0.5,-1
-0.208333333,0.666666667,negative,0.25,-1
0.243849206,0.570793651,postive,0.75,1
0.015909091,0.595454545,postive,0,1
0.022916667,0.605555556,postive,0.5,1
0.104861111,0.571527778,postive,0.5,1
-0.021969697,0.476767677,negative,0.5,-1
0.234313725,0.639215686,postive,0.25,1
0.078968254,0.361507937,postive,0.5,1
0.056666667,0.48,postive,0,1
0.101403743,0.54284441,postive,0.25,1
0.022727273,0.675757576,postive,0.75,1
0.583333333,0.666666667,postive,1,1
0.071111111,0.517037037,postive,0.75,1
0.17,0.5,postive,1,1
0.095287698,0.464880952,postive,0.5,1
-0.41875,0.625,negative,0,-1
0.142857143,0.314285714,postive,0,1
0.252666667,0.68,postive,0.75,1
-0.166666667,0.5,negative,0,-1
0.218669872,0.405128205,postive,0.75,1
0.345,1,postive,0.75,1
0,0.783333333,neutral,0.75,0
0.216666667,0.488888889,postive,0.5,1
0.080833333,0.567222222,postive,1,1
0.5,0.5,postive,0.5,1
0.070833333,0.258333333,postive,0.5,1
0.216043245,0.364646465,postive,0.25,1
0.103571429,0.491294643,postive,0.5,1
0.056060606,0.564393939,postive,0.25,1
-0.033333333,0.433333333,negative,0.5,-1
0.35,0.45,postive,0.5,1
0.245833333,0.558333333,postive,0.25,1
0.079166667,0.428333333,postive,0.25,1
0.110714286,0.553571429,postive,0.5,1
0.225,0.45,postive,0.5,1
0.095066667,0.412155556,postive,1,1
0.186666667,0.366666667,postive,1,1
0.239015152,0.478787879,postive,1,1
0.503333333,0.73,postive,0.75,1
0.269705882,0.482254902,postive,1,1
-0.095357143,0.697619048,negative,0,-1
0.199669312,0.492261905,postive,0,1
0.103703704,0.380555556,postive,0.75,1
-0.375,0.82,negative,1,-1
0.14047619,0.284285714,postive,1,1
-0.005,0.421296296,negative,0.75,-1
0.03125,0.9125,postive,0.75,1
0.257142857,0.467142857,postive,1,1
0.38125,0.68125,postive,1,1
0.223470644,0.562605519,postive,1,1
0.061111111,0.707142857,postive,0,1
0.120707071,0.298653199,postive,0,1
0.135822511,0.343398268,postive,0,1
0.186666667,0.413333333,postive,0,1
0.197619048,0.268452381,postive,0,1
0.213636364,0.533080808,postive,0.5,1
0.208358586,0.478762626,postive,1,1
0.277777778,0.45,postive,0.75,1
0.092857143,0.419047619,postive,0.75,1
0.275,0.4125,postive,1,1
0.242258065,0.564639017,postive,0.75,1
0.175,0.403333333,postive,0.25,1
0.346333333,0.622333333,postive,1,1
0.333333333,0.666666667,postive,0.75,1
0.258333333,0.55,postive,0.75,1
0.178846154,0.703846154,postive,0.75,1
-0.208333333,0.370833333,negative,0.25,-1
0.305555556,0.466944444,postive,0,1
0.268452381,0.612896825,postive,0.75,1
0.1875,0.672222222,postive,1,1
0,0,neutral,0.5,0
0.446590909,0.508333333,postive,0,1
0.280208333,0.808333333,postive,1,1
0.395238095,0.495238095,postive,0.75,1
0.182804233,0.558465608,postive,0.75,1
0.219017094,0.487393162,postive,0.5,1
0.073809524,0.395238095,postive,0.75,1
0.132386364,0.390151515,postive,0.75,1
0.24,0.56,postive,0.75,1
-0.0875,0.578125,negative,0.5,-1
0,0.1,neutral,0.25,0
0.082777778,0.373148148,postive,0.75,1
0.096626984,0.386111111,postive,0.75,1
0.136785714,0.65,postive,0.25,1
0.221509972,0.569301994,postive,0.25,1
0.266666667,0.25,postive,0.5,1
0.048249072,0.578473511,postive,0.5,1
0.105357143,0.427380952,postive,0,1
0.068269231,0.510897436,postive,0.25,1
0.166041667,0.363541667,postive,0.75,1
0.080345118,0.320749158,postive,0,1
0.195408163,0.583503401,postive,0.25,1
-0.066666667,0.49375,negative,0.25,-1
-0.0953125,0.35,negative,0,-1
0.398214286,0.516964286,postive,0.25,1
0.211111111,0.477777778,postive,1,1
0.225,0.275,postive,1,1
0.09484127,0.502077498,postive,0.5,1
0.261666667,0.788333333,postive,0.75,1
0.026312576,0.578693529,postive,0.25,1
0.35,0.3125,postive,0.25,1
0.175,0.54,postive,0.25,1
0.144308036,0.515401786,postive,0.25,1
0.325,0.725,postive,0.25,1
-0.025,0.35,negative,0,-1
-0.007037037,0.287037037,negative,0.5,-1
0.0165625,0.654375,postive,0.25,1
0.008333333,0.471759259,postive,0.25,1
0.1,0.7,postive,1,1
0.25,0.55,postive,0.5,1
0.0375,0.2875,postive,0.75,1
0.25,0.7,postive,0.25,1
0.266666667,0.3,postive,0.5,1
0.23531746,0.452777778,postive,0.25,1
0.198611111,0.587962963,postive,0,1
0.215178571,0.488839286,postive,0.75,1
-0.388888889,0.833333333,negative,0.25,-1
0.248290598,0.522649573,postive,0.5,1
0.23,0.84,postive,0.5,1
0.513727679,0.609375,postive,1,1
0.2,0.633333333,postive,0.5,1
0.266666667,0.358974359,postive,0.25,1
0.248688811,0.542657343,postive,0.5,1
0.1,0.2,postive,0.25,1
-0.125,0.65,negative,0.25,-1
0.349848485,0.727272727,postive,0.5,1
0.038888889,0.558080808,postive,0.5,1
-0.133333333,0.648333333,negative,0.25,-1
0.038888889,0.474074074,postive,0.5,1
-0.098,0.588,negative,0.5,-1
-0.178784014,0.452721088,negative,0,-1
0.5,0.7,postive,0.75,1
0.4,0.5725,postive,1,1
0.5,0.51875,postive,0.25,1
0.125,0.2,postive,0,1
-0.090888278,0.394993895,negative,0.5,-1
0.008928571,0.428571429,postive,0.5,1
0.121428571,0.375595238,postive,0.5,1
-0.2125,0.625,negative,0.25,-1
0.172074916,0.623063973,postive,1,1
0.28961039,0.391883117,postive,0.5,1
-0.04047619,0.520238095,negative,0.5,-1
0.200444309,0.522011939,postive,0.5,1
0.095442177,0.397244898,postive,0.25,1
0.016666667,0.111111111,postive,0,1
0.666459517,0.55,postive,1,1
0.6375,0.825,postive,0.5,1
0.160345644,0.462263258,postive,1,1
0.14047619,0.400980392,postive,0.75,1
-0.066792929,0.28510101,negative,0,-1
0.201825397,0.499444444,postive,1,1
0.013492063,0.548412698,postive,0.75,1
-0.088888889,0.390740741,negative,0,-1
0.008333333,0.416666667,postive,0.25,1
0.05,0.477777778,postive,0.25,1
0.316767677,0.620012626,postive,0.75,1
0.05,0.3,postive,0.5,1
0.138095238,0.323809524,postive,0.5,1
0.35,0.666666667,postive,0.75,1
0.258035714,0.463809524,postive,1,1
0.339880952,0.454761905,postive,1,1
0.052619048,0.521428571,postive,0.5,1
0.25,0.584090909,postive,0.75,1
0.3625,0.6,postive,0.75,1
0.19520202,0.536237374,postive,0.5,1
0.181868132,0.338461538,postive,0.25,1
0.388802083,0.5925,postive,1,1
0.241666667,0.437962963,postive,0.5,1
-0.03,0.5675,negative,0.5,-1
-0.166666667,0.591666667,negative,0,-1
0,0.7,neutral,0.5,0
0.027678571,0.514285714,postive,0.75,1
0.263333333,0.42,postive,0.5,1
-0.07,0.34,negative,0,-1
0.070833333,0.5125,postive,0.5,1
0.188920455,0.702272727,postive,0,1
0.277083333,0.689583333,postive,0.75,1
0.093095238,0.46452381,postive,0.75,1
0.3875,0.85,postive,1,1
-0.104365079,0.598412698,negative,0.25,-1
0.215178571,0.583730159,postive,1,1
0.17,0.35,postive,0.5,1
-0.001666667,0.429411765,negative,0.25,-1
0.392857143,0.607142857,postive,0.75,1
-0.09,0.5675,negative,0.25,-1
0.285714286,0.457142857,postive,0,1
0.171428571,0.542857143,postive,0.25,1
-0.0775,0.34,negative,0.75,-1
0.183333333,0.352380952,postive,0.75,1
0.266666667,0.583333333,postive,0.5,1
0.051666667,0.673888889,postive,0.5,1
0.155877976,0.493055556,postive,0.75,1
0.082828283,0.502020202,postive,0,1
-0.053030303,0.431060606,negative,0.25,-1
-0.081481481,0.511111111,negative,0.75,-1
1.85E-17,0.294444444,postive,0.75,1
-0.28,0.671666667,negative,0,-1
-0.047222222,0.542989418,negative,0.25,-1
-0.195833333,0.320833333,negative,0,-1
0.057638889,0.444444444,postive,0.75,1
-0.05,0.411111111,negative,0,-1
0.1925,0.551666667,postive,0,1
0.083333333,0.38,postive,0.25,1
-0.225,0.9375,negative,0,-1
-0.164285714,0.652380952,negative,0,-1
-0.15,0.4,negative,0,-1
-0.018708791,0.386666667,negative,0,-1
0.083333333,0.366666667,postive,0,1
0.033333333,0.633333333,postive,0,1
-0.019253472,0.451284722,negative,0.5,-1
0.188333333,0.389259259,postive,0.75,1
-0.294444444,0.566666667,negative,0,-1
-0.09421875,0.61625,negative,0.25,-1
-0.07375,0.53,negative,0,-1
-0.021428571,0.464285714,negative,0.25,-1
0.15,0.337037037,postive,0.5,1
0.272727273,0.421153846,postive,0.5,1
0.157575758,0.483470696,postive,0,1
0.3775,0.585,postive,1,1
0.313763736,0.567710623,postive,0.5,1
0.491222222,0.660333333,postive,0.75,1
0.425,0.55,postive,0.75,1
0.330606061,0.654242424,postive,0.5,1
-0.26875,0.56875,negative,0.25,-1
0.353888889,0.695,postive,1,1
-0.02,0.52,negative,0,-1
0.088333333,0.436190476,postive,0.75,1
0.052604167,0.600520833,postive,0.75,1
-0.208333333,0.609375,negative,0,-1
-0.216666667,0.626190476,negative,0.25,-1
-0.3125,0.6375,negative,0.25,-1
0.2375,0.4625,postive,0.5,1
0.197435897,0.552564103,postive,0,1
0.084311295,0.391515152,postive,0.5,1
-0.1625,0.56,negative,0.25,-1
0.222,0.302,postive,0.25,1
0.1,0.175,postive,0.25,1
0.147407407,0.596666667,postive,0.5,1
0.213461538,0.599358974,postive,0.25,1
-0.1,0.2,negative,0.5,-1
0.142708333,0.492708333,postive,0.5,1
0.282,0.512666667,postive,1,1
0.273595238,0.423547619,postive,1,1
0.15,0.509333333,postive,0.5,1
0.416666667,0.533333333,postive,1,1
0,0.8,neutral,1,0
-0.023888889,0.479444444,negative,0.5,-1
-0.075,0.739285714,negative,0.25,-1
0.225,0.2,postive,0.75,1
0.114285714,0.582142857,postive,0.25,1
0.203846154,0.698461538,postive,0.5,1
0.283333333,0.608333333,postive,0.75,1
-0.421875,0.641666667,negative,0.25,-1
0.370595238,0.568452381,postive,0.75,1
-0.266666667,0.333333333,negative,0.25,-1
0.050671296,0.431203704,postive,0.25,1
0.65,0.875,postive,0.75,1
0.165467687,0.508384354,postive,0,1
0.157575758,0.628787879,postive,0.75,1
0.153958333,0.638541667,postive,0.75,1
0.465,0.453333333,postive,0.75,1
0.253333333,0.353333333,postive,1,1
0.005492424,0.613257576,postive,0.25,1
0.6,0.829166667,postive,1,1
0.036111111,0.447222222,postive,0.5,1
0.191666667,0.621428571,postive,0.25,1
-0.043518519,0.625925926,negative,0.5,-1
0.325238095,0.531190476,postive,0.25,1
0.090740741,0.485185185,postive,0.5,1
0.003030303,0.43469697,postive,0,1
0.021875,0.583333333,postive,0,1
0.401041667,0.492708333,postive,0.5,1
0.38,0.82,postive,0.5,1
0.510714286,0.560714286,postive,1,1
0.092410714,0.492857143,postive,0.5,1
0.112,0.532,postive,0.25,1
0.138304924,0.526515152,postive,0.25,1
0.27375,0.41,postive,0.5,1
0.191666667,0.436111111,postive,0.25,1
0.115909091,0.484848485,postive,0.5,1
0.160989011,0.486996337,postive,0.5,1
0.175208333,0.510833333,postive,0.25,1
0,0,neutral,1,0
-0.076666667,0.456666667,negative,0.25,-1
0.068571429,0.613571429,postive,0.25,1
0.151428571,0.417619048,postive,0.75,1
0.058333333,0.428472222,postive,0.5,1
0.1,0.478571429,postive,0,1
0.369895833,0.508229167,postive,0.75,1
0.075,0.611805556,postive,0.75,1
0.15787037,0.482407407,postive,0.5,1
-0.975,0.975,negative,0.25,-1
-0.021875,0.375,negative,1,-1
0.078551587,0.379960317,postive,0.75,1
0.483333333,0.595833333,postive,1,1
0.09875,0.450833333,postive,0.25,1
0.253055556,0.550648148,postive,0.75,1
0.208333333,0.808333333,postive,1,1
-0.124025974,0.626406926,negative,0.25,-1
0.271825397,0.423015873,postive,0.5,1
